operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.3964377253,-58.6504331056",137000,USD,2077248.8,137000,58,39,2362.068966,3512.820513,,1,1,http://nordelta.properati.com.ar/12mul_venta_departamentos_tigre_covello-propiedades_9ij
sell,apartment,|Argentina|Capital Federal|Parque Chacabuco|,"-34.626411293,-58.432075828",275000,USD,4169660,275000,161,145,1708.074534,1896.551724,,4,,http://parque-chacabuco.properati.com.ar/10j2n_venta_departamentos_parque-chacabuco_balcon_suite_parrilla_quincho_terraza_toilette_vestidor_luminoso_victorino-de-la-plaza_d03
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.6156,-58.5099",95000,USD,1440428,95000,0,43,,2209.302326,,2,500,http://villa-devoto.properati.com.ar/102my_venta_departamentos_villa-devoto_lavadero_placard_claudio-parra-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,390000,USD,5913336,390000,574,180,679.4425087,2166.666667,,,,http://nordelta.properati.com.ar/nm0o_venta_casa_nordelta_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,"-34.8845406458,-57.9966761101",320000,USD,4851968,320000,145,145,2206.896552,2206.896552,,4,,http://manuel-b-gonnet-la-plata.properati.com.ar/wodh_venta_casa_la-plata
sell,house,|Argentina|Capital Federal|Liniers|,"-34.6435471,-58.5228083",165000,USD,2501796,165000,121,121,1363.636364,1363.636364,,,,http://liniers.properati.com.ar/x89e_venta_casa_liniers
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.64051819,-58.6206665",92000,USD,1394940.8,92000,,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ykyu_venta_casa_moron_garage_inmobiliaria-claudio-godoy
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6382883,-58.5678607",,,,,389,389,,,,,,http://ramos-mejia.properati.com.ar/8t7d_venta_local_ramos-mejia_gral-soler_400
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.8101578,-58.3990174",220000,USD,3335728,220000,0,0,,,,4,,http://adrogue.properati.com.ar/12q3d_venta_casa_adrogue_jardin_lavadero_parrilla_patio_placard_diaz-mayer-brie
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.3974762,-58.72470474",499000,USD,7566037.6,499000,,,,,,,,http://nordelta.properati.com.ar/u929_venta_casa_nordelta
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.643695,-58.374374",77000,USD,1167504.8,77000,,38,,2026.315789,7,2,,http://barracas.properati.com.ar/wjcp_venta_departamentos_parque-patricios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7442514,-58.3854803",90000,USD,1364616,90000,0,66,,1363.636364,,3,,http://banfield.properati.com.ar/x8jh_venta_departamentos_banfield
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.92642,-57.9797368",,,,,,,,,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/vt59_venta_casa_la-plata
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5044093,-58.5260023",330000,USD,5003592,330000,,,,,,,,http://olivos.properati.com.ar/ytkq_venta_departamentos_olivos_balcon_suite_lavadero_parrilla_piscina_sum_terraza_luminoso_aire-acondicionado_belforte-propiedades
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.610328,-58.360624",1750000,USD,26534200,1750000,,249,,7028.11245,40,4,,http://puerto-madero.properati.com.ar/xrcs_venta_departamentos_puerto-madero_suite_gimnasio_hidromasaje_lavadero_piscina_toilette_vestidor_sauna_lujoso_dependencias_garage_aire-acondicionado_losa-radiante_doble-circulacion
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5892055,-58.4092297",280000,USD,4245472,280000,98,98,2857.142857,2857.142857,,3,,http://recoleta.properati.com.ar/10vd3_venta_departamentos_recoleta_balcon_suite_toilette_luminoso_dependencias_victorino-de-la-plaza_d03
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6550968,-58.6432934",105000,USD,1592052,105000,64,64,1640.625,1640.625,,,,http://castelar-moron.properati.com.ar/yp0q_venta_local_castelar_anatole-france_2700_garage_gustavo-piccione-propiedades_3lk
sell,PH,|Argentina|Capital Federal|Villa Crespo|,"-34.601383,-58.435904",235000,USD,3563164,235000,,88,,2670.454545,2,3,,http://villa-crespo.properati.com.ar/11lde_venta_ph_villa-crespo_suite_terraza_luminoso_garage_re-max-premium
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4453924,-58.5510634",106633,USD,1616812.19,106633,67,55,1591.537313,1938.781818,1,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/nayi_venta_departamentos_san-fernando_constitucion_1800
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,60000,USD,909744,60000,,30,,2000,,2,,http://villa-luzuriaga.properati.com.ar/11u87_venta_departamentos_villa-luzuriaga_berto-inmuebles
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,380000,USD,5761712,380000,1000,230,380,1652.173913,,,,http://benavidez.properati.com.ar/nknb_venta_casa_benavidez_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,,370000,USD,5610088,370000,775,270,477.4193548,1370.37037,,,,http://belen-de-escobar.properati.com.ar/yaol_venta_casa_belen-de-escobar_0_suite_gimnasio_lavadero_parrilla_piscina_terraza_toilette_vestidor_dependencias_garage_tenis_placard_losa-radiante_remax-total-iii-rosario-de-zuviria-cucicba-5781-csi-5814
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6052823,-58.4087617",168000,USD,2547283.2,168000,87,87,1931.034483,1931.034483,6,4,1700,http://balvanera.properati.com.ar/u2o1_venta_departamentos_balvanera_gomez-valentin_3000
sell,store,|Argentina|Capital Federal|Parque Chacabuco|,"-34.639544,-58.4325537",150000,USD,2274360,150000,100,100,1500,1500,,,,http://parque-chacabuco.properati.com.ar/sqju_venta_local_parque-chacabuco
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.58751,-58.510665",108000,USD,1637539.2,108000,,67,,1611.940299,,2,,http://villa-devoto.properati.com.ar/11xsp_venta_departamentos_villa-devoto_balcon_parrilla_patio_terraza_toilette_lujoso_garage_placard_aire-acondicionado_devoto
sell,PH,|Argentina|Capital Federal|Almagro|,"-34.6054066,-58.4237848",320000,USD,4851968,320000,140,140,2285.714286,2285.714286,,4,,http://almagro.properati.com.ar/10b39_venta_ph_almagro_parrilla_patio_quincho_migliorisi-propiedades_cy3
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,450000,USD,6823080,450000,260,250,1730.769231,1800,,5,,http://ramos-mejia.properati.com.ar/s8m9_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,175000,USD,2653420,175000,0,0,,,,3,,http://nordelta.properati.com.ar/wawx_venta_departamentos_nordelta
sell,store,|Argentina|Capital Federal|Villa Crespo|,"-34.593602,-58.440424",2200000,USD,33357280,2200000,3000,2700,733.3333333,814.8148148,,,,http://villa-crespo.properati.com.ar/xbz6_venta_local_villa-crespo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6406592287,-58.6002350558",75000,USD,1137180,75000,75,75,1000,1000,,,,http://haedo.properati.com.ar/scou_venta_departamentos_haedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4674168,-58.5190951",85000,USD,1288804,85000,0,30,,2833.333333,1,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/1033b_venta_departamentos_san-isidro_avenida-centenario_900_luminoso_garage_meyrelles-williams-san-isidro
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5914938,-58.5825186",75000,USD,1137180,75000,108,68,694.4444444,1102.941176,,3,,http://tres-de-febrero.properati.com.ar/srd6_venta_casa_tres-de-febrero
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.425087,-58.5796585",320000,USD,4851968,320000,230,230,1391.304348,1391.304348,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zz7c_venta_casa_tigre_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_dependencias_garage_aire-acondicionado_losa-radiante_azul-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,305000,USD,4624532,305000,930,170,327.9569892,1794.117647,,,,http://benavidez.properati.com.ar/n305_venta_casa_benavidez_0
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.637834,-58.503098",165000,USD,2501796,165000,,86,,1918.604651,,3,,http://villa-luro.properati.com.ar/ykfj_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,1200000,USD,18194880,1200000,660,460,1818.181818,2608.695652,,,,http://victoria.properati.com.ar/11teo_venta_casa_victoria_0_baulera_suite_hidromasaje_lavadero_parrilla_piscina_toilette_dependencias_garage_placard_organizacion-acassuso-san-isidro
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6459655,-58.6668919",190000,USD,2880856,190000,120,120,1583.333333,1583.333333,,4,,http://ituzaingo.properati.com.ar/1087h_venta_ph_ituzaingo_andres-lamas_500_suite_lavadero_toilette_vestidor_garage_aire-acondicionado_estrenar_antonella-tessitore-bienes-raices
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,180000,USD,2729232,180000,81,68,2222.222222,2647.058824,,,,http://nordelta.properati.com.ar/zywq_venta_departamentos_nordelta_0_parrilla_piscina_toilette_vista_garage_tenis_piuma-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,"-34.7121646,-58.4004606",67000,USD,1015880.8,67000,,,,,,,,http://lanus-oeste.properati.com.ar/kl96_venta_departamentos_lanus-oeste
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6252333,-58.4625771",82000,USD,1243316.8,82000,,,,,,,1300,http://flores.properati.com.ar/111z9_venta_departamentos_flores_gimnasio_hidromasaje_parrilla_piscina_amenities_grupo-al
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.624393,-58.463005",67000,USD,1015880.8,67000,,28,,2392.857143,12,2,,http://flores.properati.com.ar/12rh5_venta_departamentos_flores_balcon_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_sum_lujoso_estrenar_subte-linea-a_re-max-cosmopolita
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4460258,-58.5342954",310000,USD,4700344,310000,170,170,1823.529412,1823.529412,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11zf6_venta_casa_san-fernando_suite_hidromasaje_patio_terraza_toilette_diaz-usandivaras-rodriguez-lascano-propiedades_dft
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6157142,-58.4170204",100100,USD,1517756.24,100100,47,45,2129.787234,2224.444444,,1,,http://almagro.properati.com.ar/ocny_venta_departamentos_almagro_belgrano-av-_3600
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,165000,USD,2501796,165000,650,135,253.8461538,1222.222222,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/xfdf_venta_casa_pilar_0
sell,PH,|Argentina|Capital Federal|Almagro|,"-34.6072575,-58.4206254",92000,USD,1394940.8,92000,67,67,1373.134328,1373.134328,2,2,400,http://almagro.properati.com.ar/x4i1_venta_ph_almagro
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5922903489,-58.3925065223",730000,USD,11068552,730000,230,230,3173.913043,3173.913043,,5,10000,http://barrio-norte.properati.com.ar/pmvc_venta_departamentos_barrio-norte
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6241530993,-58.4499722794",89900,USD,1363099.76,89900,48,48,1872.916667,1872.916667,,,,http://caballito.properati.com.ar/10qmq_venta_departamentos_caballito_rivadavia-av-_6000_lavadero_piscina_garage_placard_inmomax
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.5763173,-58.6875254",,,,,,,,,,3,,http://bella-vista-san-miguel.properati.com.ar/119qn_venta_ph_bella-vista_lavadero_toilette_estudio-prestofelipo_bpg
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6013646,-58.4348718",120488,USD,1826887.25,120488,43,37,2802.046512,3256.432432,,2,,http://villa-crespo.properati.com.ar/10asy_venta_departamentos_villa-crespo_parrilla_piscina_lujoso_migliorisi-propiedades_cy0
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6442007,-58.656955",150000,USD,2274360,150000,37,37,4054.054054,4054.054054,,,,http://castelar-moron.properati.com.ar/zvgy_venta_local_castelar_terraza_garage_vaccaro-asesores-inmobiliarios
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6196785,-58.37428665",289000,USD,4381933.6,289000,,,,,,,,http://san-telmo.properati.com.ar/vx5j_venta_departamentos_san-telmo
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5685537,-58.4878539",180000,USD,2729232,180000,83,75,2168.674699,2400,,,2500,http://villa-urquiza.properati.com.ar/yyci_venta_departamentos_villa-urquiza_congreso-av-_4900_balcon_suite_lavadero_garage_alvarez-dupot-capital-federal
sell,house,|Argentina|Capital Federal|Barracas|,"-34.6481366,-58.3864674",120000,USD,1819488,120000,124,100,967.7419355,1200,,,,http://barracas.properati.com.ar/hvw5_venta_casa_barracas_alvarado_2800
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5824698,-58.4232882",137200,USD,2080281.28,137200,56,51,2450,2690.196078,,2,,http://palermo.properati.com.ar/10kjr_venta_departamentos_palermo_balcon_migliorisi-propiedades_cy0
sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.5963065,-58.518419",370000,USD,5610088,370000,280,186,1321.428571,1989.247312,,4,,http://villa-devoto.properati.com.ar/110v6_venta_casa_villa-devoto_suite_hidromasaje_jardin_lavadero_patio_toilette_vestidor_dependencias_garage_jose-pintimalli-propiedades_btb
sell,apartment,|Argentina|Capital Federal|,,65000,USD,985556,65000,,21,,3095.238095,,1,,http://capital-federal.properati.com.ar/xubr_venta_departamentos_capital-federal_balcon_estrenar
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.560267,-58.5655665",29500,USD,447290.8,29500,55,40,536.3636364,737.5,,2,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/12pvw_venta_ph_general-san-martin_parrilla_patio_placard_marcelo-ronchi-propiedades_4re
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6101131,-58.4735066",147500,USD,2236454,147500,0,80,,1843.75,,4,2200,http://paternal.properati.com.ar/xqhf_venta_departamentos_paternal_balcon_lavadero_luminoso_lujoso_dependencias_placard_doble-circulacion
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.744839868,-58.3775861688",65000,USD,985556,65000,0,0,,,,3,,http://banfield.properati.com.ar/11wco_venta_ph_banfield_balcon_cabrera-propiedades_b4e
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6337007,-58.3815473",,,,,95,80,,,,3,,http://barracas.properati.com.ar/x0jz_venta_departamentos_barracas
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.608636,-58.5217706",231000,USD,3502514.4,231000,109,107,2119.266055,2158.878505,,4,,http://villa-devoto.properati.com.ar/xx1x_venta_departamentos_villa-devoto_balcon_suite_lavadero_impecable_placard_lexinton-propiedades_cbn
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.6036844,-58.3815591",,,,,34,34,,,5,1,,http://la-plata.properati.com.ar/v0r8_venta_departamentos_la-plata
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4723734,-58.5112284",180000,USD,2729232,180000,70,66,2571.428571,2727.272727,1,,,http://acassuso.properati.com.ar/ufab_venta_departamentos_acassuso_rivadavia_100
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.8009344,-58.3845688",179000,USD,2714069.6,179000,81,81,2209.876543,2209.876543,,3,,http://adrogue.properati.com.ar/znb0_venta_departamentos_adrogue_balcon_lavadero_toilette_garage_placard_gazda-propiedades_cq0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,120000,USD,1819488,120000,75,80,1600,1500,,3,,http://haedo.properati.com.ar/sb0v_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4583528,-58.5163047",2200000,USD,33357280,2200000,1700,700,1294.117647,3142.857143,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/n6u6_venta_casa_san-isidro_beccar-varela-a-_800
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4472128,-58.5421976",550000,USD,8339320,550000,400,180,1375,3055.555556,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/wqhb_venta_casa_san-fernando_del-libertador-av-_2500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4266811,-58.5804717",355000,USD,5382652,355000,554,122,640.7942238,2909.836066,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zh3t_venta_casa_tigre_montes-de-oca_700_mieres-tigre-centro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6545188,-58.5425878",70000,USD,1061368,70000,55,34,1272.727273,2058.823529,,2,,http://ramos-mejia.properati.com.ar/jmov_venta_departamento_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,148000,USD,2244035.2,148000,78,68,1897.435897,2176.470588,1,,,http://nordelta.properati.com.ar/vacz_venta_departamentos_nordelta_0
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,,110000,USD,1667864,110000,0,38,,2894.736842,,2,,http://florida.properati.com.ar/12g3i_venta_ph_florida_patio_garage_parrinello
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|,"-34.8145609,-58.4229648",,,,,,,,,,,,http://almirante-brown.properati.com.ar/yjkv_venta_casa_la-matanza_patio_mirta-libera-propiedades_b3a
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.41565,-58.825781",388000,USD,5883011.2,388000,346,346,1121.387283,1121.387283,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12o4l_venta_casa_pilar_balcon_baulera_suite_jardin_lavadero_parrilla_piscina_quincho_toilette_vestidor_luminoso_dependencias_placard_losa-radiante_blanco-propiedades_dii
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6074488,-58.4400362",135000,USD,2046924,135000,70,62,1928.571429,2177.419355,,3,2000,http://caballito.properati.com.ar/zvr1_venta_departamentos_almagro_balcon_goldstein-propiedades-srl_9yp
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.6036844,-58.3815591",,,,,544,265,,,,5,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/xznm_venta_casa_berazategui_baulera_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_vestidor_sauna_garage_tenis_amenities_constant-propiedades
sell,apartment,|Argentina|Capital Federal|Villa Santa Rita|,"-34.6143931,-58.4762907",97760,USD,1482276.22,97760,49,45,1995.102041,2172.444444,,2,1424,http://villa-santa-rita.properati.com.ar/wmsc_venta_departamentos_villa-santa-rita
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.4329052,-58.5843511",170000,USD,2577608,170000,66,66,2575.757576,2575.757576,,2,,http://tigre.properati.com.ar/zsis_venta_departamentos_tigre_gimnasio_lavadero_piscina_luminoso_electrogeno_garage_amenities_aire-acondicionado_nucifora-propiedades_cro
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6151948,-58.4072171",,,,,56,52,,,4,3,2700,http://balvanera.properati.com.ar/11ven_venta_departamentos_balvanera_lavadero_luminoso_gama-propiedades-casa-central
sell,PH,|Argentina|Capital Federal|Liniers|,"-34.6532788,-58.518153",280000,USD,4245472,280000,,,,,,,,http://liniers.properati.com.ar/j4nt_venta_ph_liniers
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,160000,USD,2425984,160000,,67,,2388.059701,,3,,http://ramos-mejia.properati.com.ar/s9yh_venta_departamentos_la-matanza
sell,apartment,|Argentina|Capital Federal|Agronomía|,"-34.598681,-58.4824163",116000,USD,1758838.4,116000,44,41,2636.363636,2829.268293,,2,,http://agronomia.properati.com.ar/zt73_venta_departamentos_agronomia_balcon_gimnasio_parrilla_piscina_terraza_luminoso_amenities_placard_aire-acondicionado_nucifora-propiedades_crr
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.58993424,-58.42172272",,,,,33,27,,,,1,,http://palermo.properati.com.ar/10b9z_venta_departamentos_palermo_parrilla_piscina_sum_lujoso_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.7965110041,-58.394271862",196200,USD,2974862.88,196200,,65,,3018.461538,,,,http://adrogue.properati.com.ar/11zga_venta_departamentos_adrogue_jardin_parrilla_piscina_toilette_lujoso_garage_diaz-mayer-y-brie-propiedades
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.617634,-58.418534",89100,USD,1350969.84,89100,,50,,1782,2,2,,http://almagro.properati.com.ar/x8q4_venta_departamentos_balvanera
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,550000,USD,8339320,550000,0,206,,2669.902913,,5,5000,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/106ag_alquiler-temporal_casa_tigre_suite_hidromasaje_jardin_lavadero_piscina_toilette_vestidor_dependencias_impecable_losa-radiante_izrastzoff-agentes-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|José C Paz|,"-34.522169,-58.74189",645000,ARS,643209.78,42421.37,,40,,16125,,2,,http://jose-c-paz-bs-as-g-b-a-zona-norte.properati.com.ar/ya74_venta_departamentos_jose-c-paz_balcon_luminoso_garage_re-max-parque-ii
sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.6161741,-58.5179457",125000,USD,1895300,125000,52,41,2403.846154,3048.780488,,,,http://villa-devoto.properati.com.ar/t43k_venta_ph_villa-devoto
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.611786,-58.453232",100000,USD,1516240,100000,,61,,1639.344262,1,2,,http://caballito.properati.com.ar/flqt_venta_departamento_capital-federal
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,400000,USD,6064960,400000,,200,,2000,,4,,http://ramos-mejia.properati.com.ar/s5wx_venta_departamentos_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,"-34.5872377,-58.5938135",185000,USD,2805044,185000,110,110,1681.818182,1681.818182,5,3,,http://martin-coronado.properati.com.ar/w28t_venta_departamentos_martin-coronado_presidente-juan-domingo-peron_7000
sell,house,|Argentina|Capital Federal|Barrio Norte|,"-34.5944895164,-58.3950224344",2500000,USD,37906000,2500000,1216,946,2055.921053,2642.706131,,8,,http://barrio-norte.properati.com.ar/pj46_venta_casa_barrio-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4454938,-58.5395704",380000,USD,5761712,380000,128,128,2968.75,2968.75,,,,http://victoria.properati.com.ar/vyem_venta_departamentos_victoria_lanusse_500
sell,house,|Argentina|Capital Federal|Caballito|,"-34.618641,-58.453488",530000,USD,8036072,530000,,239,,2217.573222,,5,,http://caballito.properati.com.ar/1133x_venta_casa_caballito_balcon_suite_jardin_lavadero_parrilla_patio_piscina_quincho_terraza_toilette_vestidor_luminoso_garage_re-max-cosmopolita
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,180000,USD,2729232,180000,415,140,433.7349398,1285.714286,,3,,http://haedo.properati.com.ar/yuq1_venta_casa_haedo_marta-gonzalez-norte
sell,apartment,|Argentina|Capital Federal|Velez Sarsfield|,"-34.623749,-58.502625",67000,USD,1015880.8,67000,,35,,1914.285714,3,2,,http://velez-sarsfield.properati.com.ar/z46z_venta_departamentos_monte-castro_luminoso_estrenar_re-max-ayres
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.5970249,-58.5154726",,,,,,,,,,,,http://villa-devoto.properati.com.ar/x23a_venta_departamentos_villa-devoto
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6288934,-58.4537964",188000,USD,2850531.2,188000,80,,2350,,5,3,,http://caballito.properati.com.ar/10581_venta_departamentos_caballito_suite_toilette_luminoso_impecable_placard_verger-servicio-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7077160362,-58.3845663071",85000,USD,1288804,85000,,1,,85000,,2,2,http://lanus.properati.com.ar/prxa_venta_departamentos_lanus
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6263886,-58.4551534",157000,USD,2380496.8,157000,0,93,,1688.172043,,4,4200,http://flores.properati.com.ar/y5xb_venta_departamentos_flores_dependencias_placard_embassy-net
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.423699,-58.5726208",94502,USD,1432877.12,94502,0,70,,1350.028571,1,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/12ff0_venta_departamentos_tigre_saenz-pena_1100_balcon_parrilla_vestidor_garage_lencke-propiedades-martinez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,259000,USD,3927061.6,259000,0,70,,3700,,,,http://nordelta.properati.com.ar/10h4l_venta_departamentos_nordelta_0_terraza_luminoso_vista_garage_rosario-costantini-csi-6033
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6474965,-58.6665326",165000,USD,2501796,165000,,,,,,,,http://ituzaingo.properati.com.ar/10z6q_venta_casa_ituzaingo_jardin_inmobiliaria-carlucci_d52
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Villa Rosa|,"-34.4524032,-58.8973291",38000,USD,576171.2,38000,35,,1085.714286,,,,,http://villa-rosa.properati.com.ar/k55b_venta_departamentos_villa-rosa
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.605643,-58.455291",76700,USD,1162956.08,76700,,37,,2072.972973,,2,,http://paternal.properati.com.ar/10jvs_venta_departamentos_caballito_baulera_parrilla_terraza_luminoso_placard_estrenar_re-max-express
