operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6449222,-58.5506295",63000,USD,955231.2,63000,,,,,,,,http://ramos-mejia.properati.com.ar/ed01_venta_departamento_ramos-mejia
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.5100623,-58.7612308",75000,USD,1137180,75000,0,0,,,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/wog0_venta_ph_bs-as-g-b-a-zona-norte_wilde-eduardo_1900
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6498905,-58.54903",155000,USD,2350172,155000,500,140,310,1107.142857,,4,,http://moron.properati.com.ar/ypag_venta_casa_moron_patio_lujoso_garage_gustavo-piccione-propiedades_3lk
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6256074,-58.4558554",94900,USD,1438911.76,94900,43,39,2206.976744,2433.333333,4,2,1200,http://flores.properati.com.ar/119r6_venta_departamentos_flores_balcon_lavadero_impecable_placard_marcela-montegrande
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Santa-Catalina|,"-34.389771,-58.702011",350000,USD,5306840,350000,,210,,1666.666667,,4,,http://santa-catalina-tigre.properati.com.ar/vw9c_venta_casa_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6663881,-58.6102026",110000,USD,1667864,110000,250,150,440,733.3333333,,3,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/mpa4_venta_casa_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9054677,-57.9496247",77500,USD,1175086,77500,68,60,1139.705882,1291.666667,1,3,300,http://la-plata.properati.com.ar/11vx0_venta_departamentos_la-plata_balcon_lavadero_placard_vivani-propiedades
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.6279,-58.360859",68000,USD,1031043.2,68000,43,43,1581.395349,1581.395349,,2,,http://boca.properati.com.ar/11hdq_venta_departamentos_boca_lavadero_luminoso_di-mitrio-inmobiliaria_90i
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.578518,-58.4374779",90000,USD,1364616,90000,33,31,2727.272727,2903.225806,6,,1500,http://palermo.properati.com.ar/zjjl_venta_departamentos_palermo_lavadero_piscina_luminoso_federico-galceran
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,495000,USD,7505388,495000,800,330,618.75,1500,,,,http://nordelta.properati.com.ar/10oge_venta_departamentos_nordelta_suite_hidromasaje_parrilla_piscina_sum_terraza_vestidor_amoblado_aire-acondicionado_salaya-romera-nordelta
sell,apartment,|Argentina|Capital Federal|Floresta|,"-34.6324789,-58.4792631",105000,USD,1592052,105000,55,38,1909.090909,2763.157895,7,2,1500,http://floresta.properati.com.ar/1042m_venta_departamentos_floresta_lavadero_garage_amoblado_placard_mp-inmuebles
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5939737,-58.4925931",190000,USD,2880856,190000,169,85,1124.260355,2235.294118,,3,,http://villa-pueyrredon.properati.com.ar/ygig_venta_departamentos_villa-pueyrredon_lavadero_patio_laurenzano-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,,190000,USD,2880856,190000,360,214,527.7777778,887.8504673,,4,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/kcjf_venta_casa_general-san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Libertad|,"-34.6895315,-58.6634521",63000,USD,955231.2,63000,300,100,210,630,,3,,http://libertad-merlo.properati.com.ar/10l9r_venta_casa_libertad_luminoso_butiler-propiedades_3sx
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,145000,USD,2198548,145000,,78,,1858.974359,,3,,http://ramos-mejia.properati.com.ar/yur6_venta_departamentos_ramos-mejia_lavadero_parrilla_quincho_sum_garage_placard_rosso-propiedades_bw4
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5650211371,-58.440856022",645000,USD,9779748,645000,470,240,1372.340426,2687.5,,4,6000,http://belgrano.properati.com.ar/rf2h_venta_departamentos_belgrano
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.735314,-58.371494",67000,USD,1015880.8,67000,,20,,3350,,5,,http://lanus.properati.com.ar/zo1z_venta_casa_lanus_jardin_lavadero_luminoso_garage_re-max-alianza
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.627876,-58.44306",84900,USD,1287287.76,84900,,42,,2021.428571,17,3,,http://caballito.properati.com.ar/10lpm_venta_departamentos_caballito_luminoso_garage_impecable_re-max-uno-ii
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6234917,-58.3770467",89000,USD,1349453.6,89000,40,40,2225,2225,,2,,http://san-telmo.properati.com.ar/odah_venta_departamentos_san-telmo_cochabamba_800
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6046683,-58.4579128",82000,USD,1243316.8,82000,43,38,1906.976744,2157.894737,,,,http://caballito.properati.com.ar/r9zf_venta_departamentos_caballito
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5488564,-58.7358557",,,,,,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/rk5y_venta_casa_san-miguel
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4441799,-58.5511208",84100,USD,1275157.84,84100,0,40,,2102.5,3,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/n3qj_venta_departamentos_san-fernando_arenales_1100
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.472877,-58.5124811",185000,USD,2805044,185000,62,58,2983.870968,3189.655172,2,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/10ytr_venta_departamentos_san-isidro_cosme-beccar_100_lavadero_garage_placard_silveyra-carlos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,250000,USD,3790600,250000,0,0,,,,,,http://nordelta.properati.com.ar/ri5t_venta_departamentos_nordelta_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.508236,-58.528547",395000,USD,5989148,395000,,285,,1385.964912,,5,,http://martinez.properati.com.ar/10xn2_venta_casa_san-isidro_suite_hidromasaje_jardin_parrilla_patio_piscina_quincho_sotano_dependencias_garage_impecable_placard_aire-acondicionado_doble-circulacion_re-max-data-house
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4761909,-58.5274768",150000,USD,2274360,150000,140,160,1071.428571,937.5,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/nhwm_venta_ph_san-isidro_formosa_500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio La Alameda|,"-34.4094150473,-58.669122738",1250000,USD,18953000,1250000,750,750,1666.666667,1666.666667,,8,5000,http://barrio-la-alameda-nordelta.properati.com.ar/12n2u_venta_casa_barrio-cabos-del-lago_gimnasio_piscina_luminoso_vista_tenis_covello-propiedades_9ij
sell,house,|Argentina|Capital Federal|Villa Lugano|,"-34.6686578,-58.4879996",130000,USD,1971112,130000,306,70,424.8366013,1857.142857,,,,http://villa-lugano.properati.com.ar/ed6o_venta_casa_villa-lugano
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Villa Udaondo|,,,,,,,,,,,,,http://villa-udaondo.properati.com.ar/11ga6_venta_casa_villa-udaondo_balcon_suite_parrilla_piscina_quincho_luminoso_amoblado_r-tavella-inmuebles_cz9
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6343909,-58.5961682",,,,,,,,,,,,http://haedo.properati.com.ar/klap_venta_casa_haedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,158000,USD,2395659.2,158000,,68,,2323.529412,,3,,http://haedo.properati.com.ar/s66x_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.486621,-58.5146706",290000,USD,4397096,290000,166,220,1746.987952,1318.181818,,,,http://martinez.properati.com.ar/zqv0_venta_casa_martinez_ezpeleta-m-_800_baulera_suite_lavadero_parrilla_patio_terraza_toilette_vestidor_dependencias_garage_placard_bezruk-carlos
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6233348,-58.3748384",80600,USD,1222089.44,80600,39,39,2066.666667,2066.666667,,1,,http://san-telmo.properati.com.ar/106b8_venta_departamentos_san-telmo_balcon_gimnasio_lavadero_piscina_luminoso_amenities_aire-acondicionado_estrenar_triada-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6493148,-58.5592539",110000,USD,1667864,110000,73,65,1506.849315,1692.307692,1,2,,http://ramos-mejia.properati.com.ar/8f1r_venta_departamento_ramos-mejia_moreno_900
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,190000,USD,2880856,190000,,70,,2714.285714,,3,,http://ramos-mejia.properati.com.ar/utam_venta_departamentos_ramos-mejia
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,485000,USD,7353764,485000,1181,0,410.6689246,,,,,http://benavidez.properati.com.ar/11tmw_venta_casa_benavidez_0_suite_lavadero_parrilla_piscina_toilette_vestidor_dependencias_valencia-ana-santa-barbara
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4788474,-58.4941146",195000,USD,2956668,195000,93,64,2096.774194,3046.875,2,3,1700,http://martinez.properati.com.ar/11w4a_venta_departamentos_martinez_balcon_baulera_parrilla_terraza_luminoso_garage_losa-radiante_chozas-puntabayres_4pn
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5833252687,-58.4476741973",290000,USD,4397096,290000,0,111,,2612.612613,,5,,http://palermo.properati.com.ar/y695_venta_oficina-consultorio_palermo_balcon_luminoso_aire-acondicionado_triada-propiedades
sell,house,|Argentina|Capital Federal|Boedo|,"-34.62943,-58.412467",267000,USD,4048360.8,267000,,134,,1992.537313,,4,,http://boedo.properati.com.ar/u50b_venta_casa_boedo
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Jose Leon Suarez|,"-34.5396234252,-58.5763951161",58000,USD,879419.2,58000,60,60,966.6666667,966.6666667,,2,100,http://jose-leon-suarez.properati.com.ar/uuay_venta_casa_general-san-martin
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,110000,USD,1667864,110000,,42,,2619.047619,,2,,http://haedo.properati.com.ar/s9ly_venta_departamentos_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5561228,-58.5147723",,,,,,,,,,4,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/ve8r_venta_departamentos_balcarce
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6622662,-58.6244845",,,,,400,180,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ehrw_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Monte Chingolo|,"-34.723669,-58.366726",139000,USD,2107573.6,139000,,79,,1759.493671,,3,,http://monte-chingolo.properati.com.ar/11mo6_venta_casa_monte-chingolo_balcon_baulera_parrilla_terraza_luminoso_dependencias_garage_placard_re-max-city
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5496066482,-58.4691811202",97000,USD,1470752.8,97000,41,33,2365.853659,2939.393939,,1,,http://nunez.properati.com.ar/10grp_venta_departamentos_nunez_balcon_losa-radiante_meet-invest-re
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4369539,-58.5634499",115000,USD,1743676,115000,0,77,,1493.506494,1,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/vloj_venta_departamentos_san-fernando_junin_1300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4187722729,-58.6529287128",1350000,USD,20469240,1350000,450,450,3000,3000,,,,http://nordelta.properati.com.ar/10e93_venta_casa_nordelta_suite_gimnasio_jardin_lavadero_parrilla_piscina_toilette_vista_sauna_garage_tenis_get-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6210252,-58.4332695",80000,USD,1212992,80000,37,37,2162.162162,2162.162162,2,2,1650,http://caballito.properati.com.ar/10gih_venta_departamentos_caballito_aire-acondicionado_rapisarda-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6366575,-58.5976188",56000,USD,849094.4,56000,54,42,1037.037037,1333.333333,,,,http://haedo.properati.com.ar/12kz7_venta_departamentos_haedo_terraza_estrenar_saad-centurion-propiedades_di6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,3579524,ARS,3569589.06,235423.75,0,58,,61715.93103,,,,http://nordelta.properati.com.ar/x91y_venta_departamentos_nordelta_0
sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.602287,-58.517497",650000,USD,9855560,650000,,350,,1857.142857,,5,,http://villa-devoto.properati.com.ar/10z8f_venta_casa_villa-real_re-max-total-vi
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.360499,-58.8019",152000,USD,2304684.8,152000,,160,,950,,4,,http://escobar.properati.com.ar/11grm_venta_casa_escobar_jardin_patio_piscina_sum_garage_amenities_re-max-full
sell,PH,|Argentina|Capital Federal|Belgrano|,"-34.571709,-58.472779",258000,USD,3911899.2,258000,,105,,2457.142857,1,3,,http://belgrano.properati.com.ar/11v9l_venta_ph_belgrano_balcon_parrilla_quincho_terraza_luminoso_impecable_placard_re-max-acci-oacute-n
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,160000,USD,2425984,160000,,48,,3333.333333,,2,,http://ramos-mejia.properati.com.ar/s7yk_venta_departamentos_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,62000,USD,940068.8,62000,,40,,1550,,2,,http://ramos-mejia.properati.com.ar/11ucw_venta_departamentos_ramos-mejia_balcon_terraza_busolin-demian-propiedades_cla
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7097568317,-58.3903695827",380000,USD,5761712,380000,280,280,1357.142857,1357.142857,,5,2,http://lanus.properati.com.ar/pryy_venta_casa_lanus
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.442294,-58.934793",140000,USD,2122736,140000,82,82,1707.317073,1707.317073,,,,http://pilar.properati.com.ar/6tps_venta_departamento_pilar
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5973416807,-58.3959430277",210000,USD,3184104,210000,105,103,2000,2038.834951,1,,,http://recoleta.properati.com.ar/s2rl_venta_departamentos_recoleta_alvear-marcelo-t-de_2000
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4017223,-58.6972943",2829164,ARS,2821311.58,186072.89,96,51,1938.259271,55473.80392,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/x980_venta_departamentos_tigre_dean-funes_3000
sell,store,|Argentina|Capital Federal|Villa Crespo|,"-34.5985545598,-58.445350254",90000,USD,1364616,90000,0,27,,3333.333333,,,,http://villa-crespo.properati.com.ar/ugp6_venta_local_villa-crespo
sell,store,|Argentina|Capital Federal|Congreso|,"-34.6097631,-58.3921832",105000,USD,1592052,105000,57,57,1842.105263,1842.105263,,,,http://congreso.properati.com.ar/egce_venta_local_congreso
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5444842,-58.7023661",1632000,ARS,1627470.3,107335.93,,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/10fjk_venta_departamentos_san-miguel_baulera_garage_daniel-zunino-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,174900,USD,2651903.76,174900,48,109,3643.75,1604.587156,6,,,http://nordelta.properati.com.ar/pfsa_venta_departamentos_nordelta_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,90000,USD,1364616,90000,218,90,412.8440367,1000,,4,,http://san-justo-la-matanza.properati.com.ar/sae9_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.637787,-58.558499",165000,USD,2501796,165000,,115,,1434.782609,,4,,http://ramos-mejia.properati.com.ar/11uh1_venta_departamentos_ramos-mejia_balcon_lavadero_terraza_toilette_garage_placard_re-max-liberty-ii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.4989132,-58.4971361",210000,USD,3184104,210000,64,60,3281.25,3500,6,,,http://olivos.properati.com.ar/znvz_venta_departamentos_olivos_maipu-av-_4100_balcon_parrilla_toilette_luminoso_garage_aire-acondicionado_reed-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.5866723,-58.546056",912000,ARS,909468.65,59981.84,41,37,1462.971707,24648.64865,2,2,,http://caseros.properati.com.ar/urcj_venta_departamentos_caseros_moreno_5000
sell,PH,|Argentina|Capital Federal|Once|,"-34.6170245,-58.4067275",130000,USD,1971112,130000,74,70,1756.756757,1857.142857,,4,400,http://once.properati.com.ar/xfot_venta_ph_once
sell,PH,|Argentina|Capital Federal|Villa Crespo|,"-34.5907115934,-58.4384983603",120000,USD,1819488,120000,73,66,1643.835616,1818.181818,,5,1,http://villa-crespo.properati.com.ar/xtc0_venta_ph_villa-crespo_luminoso
sell,apartment,|Argentina|Capital Federal|San Nicolás|,"-34.606932,-58.384802",45000,USD,682308,45000,,20,,2250,3,2,,http://san-nicolas.properati.com.ar/12d3j_venta_departamentos_san-nicolas_luminoso_garage_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_re-max-total-iii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,195000,USD,2956668,195000,,250,,780,,4,,http://san-justo-la-matanza.properati.com.ar/saiv_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.65552139,-58.80462646",75000,USD,1137180,75000,,,,,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/wvob_venta_casa_moreno
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.662461,-58.7530451",750000,USD,11371800,750000,600,600,1250,1250,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/pkm3_venta_casa_moreno
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,120000,USD,1819488,120000,,50,,2400,,2,,http://ramos-mejia.properati.com.ar/zrvy_venta_departamentos_ramos-mejia_balcon_baulera_suite_lavadero_parrilla_garage_placard_nivel-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,"-34.4074557511,-58.7290114236",195000,USD,2956668,195000,90,90,2166.666667,2166.666667,,,,http://benavidez.properati.com.ar/ouqr_venta_casa_benavidez
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|,,125000,USD,1895300,125000,0,56,,2232.142857,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/zsag_venta_local_bs-as-g-b-a-zona-norte_malaver_1900_marina-xxi-brokers-marina-paggetta-csi-4931
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4542534,-58.9094417",350000,USD,5306840,350000,890,337,393.258427,1038.575668,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/u6qn_venta_casa_pilar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,317000,USD,4806480.8,317000,900,200,352.2222222,1585,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/10xj8_venta_casa_tigre_0_baulera_suite_hidromasaje_lavadero_parrilla_piscina_terraza_toilette_vestidor_vista_dependencias_impecable_gaitan-alejandra-gaitan-b-csi-5938
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.46573,-58.560608",199000,USD,3017317.6,199000,75,75,2653.333333,2653.333333,,3,,http://nordelta.properati.com.ar/12o1y_venta_departamentos_nordelta_suite_jardin_parrilla_piscina_terraza_garage_blanco-propiedades_dii
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6250575,-58.4259722",76000,USD,1152342.4,76000,29,24,2620.689655,3166.666667,,,,http://boedo.properati.com.ar/12lvi_venta_departamentos_boedo_balcon_aire-acondicionado_subte-linea-e_inmobiliaria-calot
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6425051,-58.504856",75000,USD,1137180,75000,40,40,1875,1875,,,,http://villa-luro.properati.com.ar/11u61_venta_departamentos_villa-luro_lavadero_ing-e-a-villamil-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7297280239,-58.2755136647",75000,USD,1137180,75000,42,40,1785.714286,1875,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/e860_venta_departamento_quilmes
sell,store,|Argentina|Capital Federal|Chacarita|,"-34.5936995,-58.4514631",,,,,50,50,,,,,,http://chacarita.properati.com.ar/12tv9_venta_local_chacarita_luminoso_subte-linea-b_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6409937,-58.55579",85000,USD,1288804,85000,45,,1888.888889,,1,2,250,http://ramos-mejia.properati.com.ar/8usb_venta_departamento_ramos-mejia_bartolome-mitre_700
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6233906,-58.3981259",1409000,ARS,1405089.29,92669.32,38,33,2438.666316,42696.9697,1,1,,http://san-cristobal.properati.com.ar/sqkr_venta_departamentos_san-cristobal_san-juan-bautista-de-la-salle-av-_2300
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Ezeiza|,"-34.883889,-58.580453",475000,USD,7202140,475000,,350,,1357.142857,,5,,http://ezeiza.properati.com.ar/12dk4_venta_casa_ezeiza_suite_hidromasaje_lavadero_piscina_quincho_vestidor_dependencias_tenis_re-max-acci-oacute-n
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.554763,-58.453853",128000,USD,1940787.2,128000,,51,,2509.803922,2,2,,http://belgrano.properati.com.ar/10777_venta_departamentos_belgrano_balcon_baulera_suite_lavadero_parrilla_piscina_sum_garage_amenities_placard_aire-acondicionado_losa-radiante_re-max-liberty
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,82000,USD,1243316.8,82000,,46,,1782.608696,,2,,http://haedo.properati.com.ar/sb5l_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,"-34.6756202,-58.7211562",140000,USD,2122736,140000,,,,,,,,http://merlo-bs-as-g-b-a-zona-oeste.properati.com.ar/11jxp_venta_casa_merlo_piscina_vista_amoblado_ingrid-garcia-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5833867,-58.4516194",214000,USD,3244753.6,214000,63,58,3396.825397,3689.655172,2,3,1300,http://chacarita.properati.com.ar/11fqi_venta_departamentos_chacarita_balcon_terraza_luminoso_garage_placard_loria-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.577168,-58.538654",71500,USD,1084111.6,71500,33,33,2166.666667,2166.666667,,2,,http://caballito.properati.com.ar/10u16_venta_departamentos_caballito_placard_argos-negocios-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.50832,-58.479424",449000,USD,6807917.6,449000,,85,,5282.352941,7,3,,http://olivos.properati.com.ar/12hmf_venta_departamentos_olivos_gimnasio_hidromasaje_piscina_sum_vista_sauna_garage_proyectos
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Longchamps|,"-34.8483103,-58.3914628",90000,USD,1364616,90000,200,200,450,450,,,,http://longchamps.properati.com.ar/s371_venta_casa_longchamps
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Villa Elisa|,"-34.849056647,-58.0778095979",120000,USD,1819488,120000,80,80,1500,1500,,5,,http://villa-elisa-la-plata.properati.com.ar/oxb3_venta_casa_villa-elisa
sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.6038767,-58.4931629",,,,,,,,,,,,http://villa-del-parque.properati.com.ar/wlbv_venta_departamentos_villa-del-parque
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7394728,-58.3924925",80000,USD,1212992,80000,,,,,,,,http://banfield.properati.com.ar/hnvc_venta_departamento_banfield
sell,apartment,|Argentina|Capital Federal|Parque Chacabuco|,"-34.629896,-58.437438",99500,USD,1508658.8,99500,,36,,2763.888889,3,2,,http://parque-chacabuco.properati.com.ar/11zyt_venta_departamentos_parque-chacabuco_balcon_gimnasio_lavadero_parrilla_piscina_sum_terraza_luminoso_garage_placard_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6516809,-58.55294",80000,USD,1212992,80000,,48,,1666.666667,,,,http://ramos-mejia.properati.com.ar/v023_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4029231,-58.6821079",175000,USD,2653420,175000,80,68,2187.5,2573.529412,1,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/11tc0_venta_departamentos_bs-as-g-b-a-zona-norte_aristobulo-del-valle_2300_balcon_gimnasio_jardin_lavadero_parrilla_piscina_garage_solimano-dal-pos-inmuebles-la-lucila
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.611931,-58.419126",,,,,,,,,,1,,http://almagro.properati.com.ar/944y_venta_departamento_almagro
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6443971704,-58.6792756978",110000,USD,1667864,110000,175,110,628.5714286,1000,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/efwa_venta_ph_ituzaingo
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6165504,-58.3838114",143000,USD,2168223.2,143000,83,83,1722.891566,1722.891566,4,3,1250,http://monserrat.properati.com.ar/xoxk_venta_departamentos_monserrat_luminoso
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6150121,-58.3790009",101000,USD,1531402.4,101000,49,45,2061.22449,2244.444444,,2,,http://monserrat.properati.com.ar/115k5_venta_departamentos_monserrat_vestidor_meet-invest-re
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.5015176,-58.5328916",150000,USD,2274360,150000,200,140,750,1071.428571,,,,http://martinez.properati.com.ar/n9l2_venta_casa_martinez_cordoba_2900
